Priority,bike_id,rideable_type,cluster_name,health_score,health_category,total_trips,total_distance_km,complaint_count,avg_user_rating,days_since_service,is_anomaly
2804,CLASSIC_1869,classic_bike,🟢 Light Usage,0.24116797203570386,🟢 Stable,139,393.33000000000004,5,3.888888888888889,76,False
2805,EBIKE_2645,electric_bike,🟡 Moderate Usage,0.24115022842810668,🟢 Stable,653,1527.03,16,3.8157894736842106,5,False
2806,CLASSIC_0157,classic_bike,🟢 Light Usage,0.2411145447209404,🟢 Stable,158,465.3700000000001,5,3.9473684210526314,76,False
2807,CLASSIC_0142,classic_bike,🟢 Light Usage,0.24107032811376938,🟢 Stable,93,275.2399999999998,2,3.8461538461538463,108,False
2808,EBIKE_2402,electric_bike,🟡 Moderate Usage,0.24102166473209824,🟢 Stable,126,264.5899999999997,5,4.1875,22,False
2809,CLASSIC_0362,classic_bike,🟢 Light Usage,0.24097785279350753,🟢 Stable,82,242.54999999999995,2,3.6666666666666665,98,False
2810,CLASSIC_1632,classic_bike,🟢 Light Usage,0.2409677299884049,🟢 Stable,113,306.1100000000001,3,4.0,114,False
2811,EBIKE_0690,electric_bike,🟡 Moderate Usage,0.24093263158288855,🟢 Stable,412,890.6200000000001,6,4.059701492537314,66,False
2812,CLASSIC_1068,classic_bike,🟢 Light Usage,0.24079008167983915,🟢 Stable,56,148.45000000000005,3,4.222222222222222,37,False
2813,EBIKE_1932,electric_bike,🟡 Moderate Usage,0.2407865529886391,🟢 Stable,277,596.2499999999999,8,3.76,31,False
2814,EBIKE_2126,electric_bike,🟡 Moderate Usage,0.24078589521602517,🟢 Stable,88,190.39999999999998,0,3.6153846153846154,83,False
2815,EBIKE_2992,electric_bike,🟡 Moderate Usage,0.2407830925668155,🟢 Stable,74,188.44000000000005,1,4.3,91,False
2816,EBIKE_1768,electric_bike,🟡 Moderate Usage,0.24076883021608195,🟢 Stable,150,402.6399999999999,1,3.9473684210526314,112,False
2817,EBIKE_0540,electric_bike,🟡 Moderate Usage,0.24073699632318862,🟢 Stable,341,770.2300000000002,13,4.066666666666666,26,False
2818,EBIKE_1772,electric_bike,🟡 Moderate Usage,0.24072511565081833,🟢 Stable,192,470.6700000000001,3,3.9545454545454546,71,False
2819,EBIKE_2634,electric_bike,🟡 Moderate Usage,0.24070325932347436,🟢 Stable,101,219.92999999999995,2,4.214285714285714,83,False
2820,EBIKE_1726,electric_bike,🟡 Moderate Usage,0.24069785056799198,🟢 Stable,107,199.80000000000018,0,4.217391304347826,56,False
2821,EBIKE_2801,electric_bike,🟡 Moderate Usage,0.2406972759711775,🟢 Stable,162,355.65999999999985,5,4.222222222222222,27,False
2822,CLASSIC_1002,classic_bike,🟢 Light Usage,0.24066206677345955,🟢 Stable,226,693.46,5,3.871794871794872,67,False
2823,EBIKE_0191,electric_bike,🟡 Moderate Usage,0.2406529216417037,🟢 Stable,177,442.7900000000002,4,4.3478260869565215,84,False
2824,CLASSIC_1100,classic_bike,🟢 Light Usage,0.24059663652179655,🟢 Stable,45,114.21,0,3.125,75,False
2825,EBIKE_1526,electric_bike,🟡 Moderate Usage,0.2405754510504155,🟢 Stable,157,372.44000000000005,7,3.782608695652174,0,False
2826,CLASSIC_0701,classic_bike,🟢 Light Usage,0.24056841363525341,🟢 Stable,58,156.27999999999997,3,3.9166666666666665,25,False
2827,CLASSIC_1894,classic_bike,🟢 Light Usage,0.24051846007073224,🟢 Stable,92,258.81999999999994,0,4.0588235294117645,157,False
2828,EBIKE_0867,electric_bike,🟡 Moderate Usage,0.2404934440642394,🟢 Stable,533,1243.48,18,4.049382716049383,4,False
2829,CLASSIC_1567,classic_bike,🟢 Light Usage,0.24049151098343935,🟢 Stable,60,198.16000000000008,0,4.5,115,False
2830,EBIKE_1043,electric_bike,🟡 Moderate Usage,0.2404731826469653,🟢 Stable,117,218.53999999999996,2,3.888888888888889,45,False
2831,CLASSIC_1595,classic_bike,🟡 Moderate Usage,0.2403953328326415,🟢 Stable,99,209.25,3,4.133333333333334,41,False
2832,CLASSIC_1791,classic_bike,🟢 Light Usage,0.2403620918896784,🟢 Stable,123,325.74,1,3.9411764705882355,126,False
2833,EBIKE_2274,electric_bike,🟡 Moderate Usage,0.2402635800446593,🟢 Stable,267,644.96,7,3.5517241379310347,24,False
2834,EBIKE_2578,electric_bike,🟡 Moderate Usage,0.24021438546463175,🟢 Stable,176,418.53,7,3.8620689655172415,34,False
2835,EBIKE_1707,electric_bike,🟡 Moderate Usage,0.2401867157653188,🟢 Stable,150,351.53,6,4.111111111111111,44,False
2836,CLASSIC_1953,classic_bike,🟢 Light Usage,0.24018072115524638,🟢 Stable,141,415.3499999999999,5,4.086956521739131,91,False
2837,EBIKE_2103,electric_bike,🟡 Moderate Usage,0.2401500488016314,🟢 Stable,195,479.98,3,4.24,101,False
2838,CLASSIC_0999,classic_bike,🟢 Light Usage,0.240145204918874,🟢 Stable,98,300.72000000000025,1,4.571428571428571,126,False
2839,CLASSIC_0459,classic_bike,🟢 Light Usage,0.24008380423098635,🟢 Stable,68,240.84999999999997,2,3.5,14,False
2840,EBIKE_0477,electric_bike,🟡 Moderate Usage,0.23994560133282464,🟢 Stable,168,400.28999999999996,3,4.037037037037037,87,False
2841,EBIKE_2793,electric_bike,🟡 Moderate Usage,0.23992875848162348,🟢 Stable,126,336.35000000000014,6,3.9411764705882355,9,False
2842,CLASSIC_0945,classic_bike,🟡 Moderate Usage,0.23991828852247754,🟢 Stable,54,131.2700000000001,2,4.125,35,False
2843,CLASSIC_1937,classic_bike,🟡 Moderate Usage,0.23989433650161257,🟢 Stable,176,461.3199999999997,4,4.105263157894737,77,False
2844,EBIKE_0976,electric_bike,🟡 Moderate Usage,0.2398323314630229,🟢 Stable,134,341.9799999999999,2,4.2272727272727275,96,False
2845,CLASSIC_0311,classic_bike,🟢 Light Usage,0.239804933432082,🟢 Stable,64,199.28999999999996,1,3.75,100,False
2846,EBIKE_2838,electric_bike,🟡 Moderate Usage,0.23979268243714374,🟢 Stable,337,770.74,7,4.0285714285714285,51,False
2847,EBIKE_1279,electric_bike,🟡 Moderate Usage,0.239783481788016,🟢 Stable,102,252.15999999999985,3,4.3,75,False
2848,EBIKE_1461,electric_bike,🟡 Moderate Usage,0.23977319179685658,🟢 Stable,110,253.69000000000005,4,4.25,49,False
2849,CLASSIC_1496,classic_bike,🟢 Light Usage,0.23977195399527276,🟢 Stable,127,340.3599999999999,0,4.0,160,False
2850,EBIKE_0871,electric_bike,🟡 Moderate Usage,0.2396646844135571,🟢 Stable,124,240.88,3,3.625,15,False
2851,EBIKE_1558,electric_bike,🟡 Moderate Usage,0.2396366845279466,🟢 Stable,118,272.82,2,4.0,77,False
2852,EBIKE_1000,electric_bike,🟡 Moderate Usage,0.2395749319658821,🟢 Stable,110,255.13000000000002,1,3.7777777777777777,81,False
2853,CLASSIC_1347,classic_bike,🟢 Light Usage,0.23956943719506935,🟢 Stable,77,207.37,2,4.444444444444445,106,False
2854,EBIKE_1469,electric_bike,🟢 Light Usage,0.23955749162463344,🟢 Stable,108,295.4100000000001,3,4.818181818181818,102,False
2855,CLASSIC_0724,classic_bike,🟢 Light Usage,0.239547433816094,🟢 Stable,76,262.6199999999999,0,4.5,102,True
2856,CLASSIC_1021,classic_bike,🟢 Light Usage,0.239517410186671,🟢 Stable,66,207.98000000000047,3,4.142857142857143,14,False
2857,EBIKE_2491,electric_bike,🟡 Moderate Usage,0.23949686062093678,🟢 Stable,299,665.99,11,3.8260869565217392,11,False
2858,EBIKE_2536,electric_bike,🟢 Light Usage,0.2393816098459166,🟢 Stable,274,766.1600000000001,6,3.9454545454545453,106,False
2859,EBIKE_2987,electric_bike,🟢 Light Usage,0.23927125955890954,🟢 Stable,96,252.71000000000004,3,4.0,108,False
2860,EBIKE_0472,electric_bike,🟡 Moderate Usage,0.23921594013746017,🟢 Stable,185,447.1,2,4.269230769230769,104,False
2861,EBIKE_1972,electric_bike,🟡 Moderate Usage,0.23897978777185508,🟢 Stable,106,207.29999999999998,2,4.375,51,False
2862,EBIKE_2637,electric_bike,🟡 Moderate Usage,0.2389321600963876,🟢 Stable,167,359.45000000000005,2,4.230769230769231,103,False
2863,EBIKE_2607,electric_bike,🟡 Moderate Usage,0.23888300116760847,🟢 Stable,262,630.25,7,4.195121951219512,59,False
2864,EBIKE_1320,electric_bike,🟡 Moderate Usage,0.23881997149772083,🟢 Stable,281,650.3600000000001,9,4.0212765957446805,49,False
2865,EBIKE_0517,electric_bike,🟡 Moderate Usage,0.23874096968229047,🟢 Stable,206,499.9999999999999,9,4.055555555555555,7,False
2866,EBIKE_0903,electric_bike,🟡 Moderate Usage,0.23870580178088827,🟢 Stable,77,174.64000000000001,3,3.888888888888889,16,False
2867,CLASSIC_0946,classic_bike,🟡 Moderate Usage,0.23864589620371324,🟢 Stable,58,150.88,2,3.8,24,False
2868,EBIKE_1648,electric_bike,🟡 Moderate Usage,0.23844586031719442,🟢 Stable,334,777.9099999999999,6,4.0638297872340425,58,False
2869,CLASSIC_0746,classic_bike,🟢 Light Usage,0.23835631093077245,🟢 Stable,57,183.76,2,4.0,47,False
2870,EBIKE_1832,electric_bike,🟡 Moderate Usage,0.2382774813997112,🟢 Stable,85,194.48000000000002,1,4.0,96,False
2871,EBIKE_1450,electric_bike,🟡 Moderate Usage,0.23825453253672074,🟢 Stable,482,1007.0200000000004,10,4.0519480519480515,5,False
2872,CLASSIC_1542,classic_bike,🟢 Light Usage,0.23823250500468984,🟢 Stable,85,308.40999999999997,3,4.2,33,False
2873,EBIKE_1459,electric_bike,🟡 Moderate Usage,0.2381930175862935,🟢 Stable,331,819.35,8,3.8666666666666667,51,False
2874,EBIKE_0323,electric_bike,🟡 Moderate Usage,0.23808505805985009,🟢 Stable,136,320.23000000000013,5,4.038461538461538,44,False
2875,EBIKE_2555,electric_bike,🟡 Moderate Usage,0.23807076154429022,🟢 Stable,115,278.3699999999999,4,4.0,43,False
2876,CLASSIC_1663,classic_bike,🟢 Light Usage,0.23800008566981173,🟢 Stable,86,250.84000000000015,2,4.285714285714286,95,False
2877,EBIKE_0437,electric_bike,🟡 Moderate Usage,0.23792756272740612,🟢 Stable,95,182.90999999999997,2,4.285714285714286,55,False
2878,EBIKE_2173,electric_bike,🟡 Moderate Usage,0.23792212918662273,🟢 Stable,605,1261.82,12,4.00990099009901,20,False
2879,EBIKE_2010,electric_bike,🟡 Moderate Usage,0.2378947345506167,🟢 Stable,108,224.94000000000005,4,3.769230769230769,11,False
2880,EBIKE_1493,electric_bike,🟡 Moderate Usage,0.23787711963251418,🟢 Stable,88,209.20000000000002,3,3.9375,0,False
2881,EBIKE_2755,electric_bike,🟡 Moderate Usage,0.23782882050815712,🟢 Stable,169,439.93999999999994,3,4.125,95,False
2882,EBIKE_0119,electric_bike,🟡 Moderate Usage,0.2378006564297195,🟢 Stable,149,375.80000000000007,2,4.2,103,False
2883,EBIKE_1053,electric_bike,🟡 Moderate Usage,0.2377893048015841,🟢 Stable,208,454.46,5,3.7083333333333335,50,False
2884,EBIKE_1890,electric_bike,🟡 Moderate Usage,0.23776462414647162,🟢 Stable,102,233.43000000000006,1,4.2,103,False
2885,EBIKE_1698,electric_bike,🟡 Moderate Usage,0.23775079725102305,🟢 Stable,103,240.5,2,3.9,75,False
2886,CLASSIC_1770,classic_bike,🟢 Light Usage,0.2377102415060372,🟢 Stable,84,281.74,4,4.0,5,False
2887,CLASSIC_1307,classic_bike,🟢 Light Usage,0.23758724143362964,🟢 Stable,148,486.7900000000009,3,4.095238095238095,72,False
2888,CLASSIC_0223,classic_bike,🟡 Moderate Usage,0.23742967330163328,🟢 Stable,64,148.62999999999988,2,3.7142857142857144,25,False
2889,EBIKE_1188,electric_bike,🟢 Light Usage,0.2373885319338321,🟢 Stable,81,219.63999999999987,3,3.7857142857142856,52,False
2890,CLASSIC_1703,classic_bike,🟢 Light Usage,0.2373139883782136,🟢 Stable,89,317.4499999999998,3,4.052631578947368,31,False
2891,CLASSIC_1796,classic_bike,🟡 Moderate Usage,0.23730836906584324,🟢 Stable,117,299.8499999999999,1,4.117647058823529,112,False
2892,EBIKE_2864,electric_bike,🟡 Moderate Usage,0.23729562972372992,🟢 Stable,127,267.44000000000005,3,3.3846153846153846,9,False
2893,EBIKE_0201,electric_bike,🟡 Moderate Usage,0.23726760948099074,🟢 Stable,82,181.77000000000044,3,3.823529411764706,3,False
2894,EBIKE_0067,electric_bike,🟡 Moderate Usage,0.23725908563297882,🟢 Stable,92,206.0,3,3.8333333333333335,39,False
2895,EBIKE_0662,electric_bike,🟡 Moderate Usage,0.23705639780496063,🟢 Stable,229,568.1099999999999,5,3.782608695652174,65,False
2896,CLASSIC_1625,classic_bike,🟢 Light Usage,0.2370551883346071,🟢 Stable,128,428.90999999999997,1,3.68,82,False
2897,EBIKE_2971,electric_bike,🟡 Moderate Usage,0.23705449366384454,🟢 Stable,223,564.29,5,4.224489795918367,79,False
2898,EBIKE_1758,electric_bike,🟡 Moderate Usage,0.2370471901393091,🟢 Stable,330,794.94,8,3.811320754716981,44,False
2899,EBIKE_1953,electric_bike,🟡 Moderate Usage,0.23699917066449236,🟢 Stable,96,213.14999999999998,2,4.5,71,False
2900,CLASSIC_0849,classic_bike,🟡 Moderate Usage,0.23694557711473127,🟢 Stable,91,226.76999999999998,4,4.0,3,False
2901,EBIKE_1351,electric_bike,🟢 Light Usage,0.236915256286504,🟢 Stable,274,685.7499999999998,3,3.9743589743589745,122,False
2902,CLASSIC_0461,classic_bike,🟢 Light Usage,0.2368912408886582,🟢 Stable,98,338.8900000000001,0,4.125,115,False
2903,CLASSIC_0560,classic_bike,🟢 Light Usage,0.23688528266304648,🟢 Stable,116,314.46999999999997,1,3.7857142857142856,138,False
2904,CLASSIC_0713,classic_bike,🟢 Light Usage,0.23685745452809076,🟢 Stable,69,226.4000000000001,1,4.0625,105,False
2905,EBIKE_2114,electric_bike,🟡 Moderate Usage,0.2368460855019253,🟢 Stable,102,217.10000000000002,2,3.5625,57,False
2906,EBIKE_1471,electric_bike,🟡 Moderate Usage,0.2367301562480777,🟢 Stable,374,868.77,11,3.9272727272727272,24,False
2907,EBIKE_2502,electric_bike,🟡 Moderate Usage,0.23672430574804343,🟢 Stable,473,996.8399999999992,9,3.9310344827586206,11,False
2908,EBIKE_2442,electric_bike,🟡 Moderate Usage,0.2366988030218027,🟢 Stable,214,458.1700000000001,8,4.25,32,False
2909,CLASSIC_1336,classic_bike,🟢 Light Usage,0.23669721424427242,🟢 Stable,50,131.66,1,3.8,78,False
2910,CLASSIC_0605,classic_bike,🟡 Moderate Usage,0.2366654594327605,🟢 Stable,86,227.23000000000002,2,4.5,73,False
2911,EBIKE_1490,electric_bike,🟡 Moderate Usage,0.23662037375419548,🟢 Stable,76,175.43999999999983,3,4.0,16,False
2912,CLASSIC_0511,classic_bike,🟡 Moderate Usage,0.23655995176160144,🟢 Stable,67,165.48000000000002,1,3.4,25,False
2913,EBIKE_2738,electric_bike,🟡 Moderate Usage,0.23654312433802044,🟢 Stable,508,1143.62,14,4.2105263157894735,14,False
2914,EBIKE_2382,electric_bike,🟡 Moderate Usage,0.23653383033842218,🟢 Stable,328,765.52,11,3.9767441860465116,20,False
2915,EBIKE_2030,electric_bike,🟡 Moderate Usage,0.23650998382499372,🟢 Stable,114,266.25,3,3.888888888888889,54,False
2916,EBIKE_2247,electric_bike,🟡 Moderate Usage,0.23650865084512987,🟢 Stable,76,184.11000000000013,2,4.666666666666667,59,False
2917,EBIKE_0483,electric_bike,🟢 Light Usage,0.2364803260057662,🟢 Stable,79,197.5,1,4.0,126,False
2918,CLASSIC_0867,classic_bike,🟢 Light Usage,0.23642613514790223,🟢 Stable,54,165.54999999999973,1,4.111111111111111,103,False
2919,EBIKE_1299,electric_bike,🟡 Moderate Usage,0.23641272444983275,🟢 Stable,113,214.76999999999998,3,4.111111111111111,4,False
2920,EBIKE_0882,electric_bike,🟢 Light Usage,0.23640587111337316,🟢 Stable,136,348.1500000000001,3,4.28,125,False
2921,CLASSIC_0725,classic_bike,🟢 Light Usage,0.2363724420850733,🟢 Stable,157,439.5300000000002,4,3.6956521739130435,95,False
2922,CLASSIC_1430,classic_bike,🟡 Moderate Usage,0.23634527996370225,🟢 Stable,75,170.37000000000012,2,3.7142857142857144,4,False
2923,EBIKE_0000,electric_bike,🟡 Moderate Usage,0.23631571696706669,🟢 Stable,224,503.2300000000001,5,4.03030303030303,57,False
2924,CLASSIC_0078,classic_bike,🟢 Light Usage,0.2362769767119401,🟢 Stable,78,230.00999999999976,2,3.2857142857142856,55,False
2925,CLASSIC_0174,classic_bike,🟢 Light Usage,0.23625943585631523,🟢 Stable,132,400.1199999999999,3,4.5,97,False
2926,EBIKE_1845,electric_bike,🟡 Moderate Usage,0.23619046818193778,🟢 Stable,103,220.2299999999999,4,4.25,26,False
2927,EBIKE_0045,electric_bike,🟡 Moderate Usage,0.23616391596053687,🟢 Stable,140,282.28999999999996,3,3.6842105263157894,38,False
2928,CLASSIC_0355,classic_bike,🟢 Light Usage,0.23610189497527834,🟢 Stable,119,316.53999999999996,6,4.2727272727272725,21,False
2929,CLASSIC_1443,classic_bike,🟢 Light Usage,0.23607657861068032,🟢 Stable,81,268.0000000000002,2,3.2222222222222223,27,False
2930,EBIKE_2602,electric_bike,🟡 Moderate Usage,0.23604146284292865,🟢 Stable,208,464.4799999999999,5,4.238095238095238,67,False
2931,CLASSIC_0252,classic_bike,🟢 Light Usage,0.23599286373993805,🟢 Stable,179,563.4299999999998,6,3.7857142857142856,60,False
2932,EBIKE_2475,electric_bike,🟡 Moderate Usage,0.23598160729841602,🟢 Stable,75,177.86000000000013,0,3.75,85,False
2933,EBIKE_2021,electric_bike,🟡 Moderate Usage,0.2359798732753782,🟢 Stable,115,247.32000000000016,5,4.3,13,False
2934,EBIKE_0333,electric_bike,🟡 Moderate Usage,0.23597546777745862,🟢 Stable,102,227.14999999999998,4,4.157894736842105,29,False
2935,EBIKE_1115,electric_bike,🟡 Moderate Usage,0.23595956581985117,🟢 Stable,122,269.82000000000016,5,3.8181818181818183,17,False
2936,EBIKE_0864,electric_bike,🟡 Moderate Usage,0.2358923097964335,🟢 Stable,89,169.52999999999975,2,4.071428571428571,27,False
2937,CLASSIC_0888,classic_bike,🟢 Light Usage,0.23584540578984195,🟢 Stable,59,197.3699999999999,2,3.75,14,False
2938,CLASSIC_0990,classic_bike,🟢 Light Usage,0.23584511194601596,🟢 Stable,160,479.3699999999999,3,4.1,87,False
2939,EBIKE_1281,electric_bike,🟡 Moderate Usage,0.23579751155923231,🟢 Stable,306,709.8000000000002,7,4.095238095238095,33,False
2940,EBIKE_1929,electric_bike,🟡 Moderate Usage,0.23578707791781492,🟢 Stable,402,946.8,11,4.073529411764706,43,False
2941,CLASSIC_1847,classic_bike,🟢 Light Usage,0.23577473946871141,🟢 Stable,61,179.19000000000005,3,4.6,31,False
2942,CLASSIC_0083,classic_bike,🟡 Moderate Usage,0.23572111964727868,🟢 Stable,59,165.68,0,3.25,48,False
2943,EBIKE_0100,electric_bike,🟡 Moderate Usage,0.23570309039996545,🟢 Stable,164,396.41,5,4.033333333333333,42,False
2944,CLASSIC_1036,classic_bike,🟢 Light Usage,0.23568077362651166,🟢 Stable,67,236.38,2,4.0,11,True
2945,CLASSIC_0124,classic_bike,🟢 Light Usage,0.23565186348886796,🟢 Stable,75,201.51000000000002,1,4.071428571428571,129,False
2946,CLASSIC_0655,classic_bike,🟢 Light Usage,0.23563804063806698,🟢 Stable,59,170.37,3,4.0,6,False
2947,EBIKE_2812,electric_bike,🟡 Moderate Usage,0.2355925427941023,🟢 Stable,135,316.49,2,3.8,88,False
2948,CLASSIC_1951,classic_bike,🟢 Light Usage,0.235579494525544,🟢 Stable,64,204.97999999999956,1,4.0,82,False
2949,EBIKE_2591,electric_bike,🟡 Moderate Usage,0.23557727748557955,🟢 Stable,121,311.6099999999997,3,4.12,64,False
2950,EBIKE_2655,electric_bike,🟡 Moderate Usage,0.2355509570588172,🟢 Stable,193,489.80999999999995,4,4.136363636363637,75,False
2951,CLASSIC_1380,classic_bike,🟢 Light Usage,0.2355139636928394,🟢 Stable,66,201.82000000000016,2,3.5,19,False
2952,CLASSIC_0483,classic_bike,🟢 Light Usage,0.2354872484448042,🟢 Stable,100,259.53999999999985,3,3.9166666666666665,103,False
2953,EBIKE_1074,electric_bike,🟡 Moderate Usage,0.23548665713802466,🟢 Stable,160,389.75,4,4.190476190476191,77,False
2954,CLASSIC_1637,classic_bike,🟡 Moderate Usage,0.2354666538917232,🟢 Stable,65,146.28999999999996,1,4.4,74,False
2955,CLASSIC_0007,classic_bike,🟢 Light Usage,0.2354491789742875,🟢 Stable,181,504.19000000000005,5,3.857142857142857,101,False
2956,EBIKE_2136,electric_bike,🟡 Moderate Usage,0.23543776114939222,🟢 Stable,124,326.6600000000001,1,4.2,105,False
2957,EBIKE_1659,electric_bike,🟡 Moderate Usage,0.23537972665398066,🟢 Stable,110,247.82999999999993,1,3.8333333333333335,85,False
2958,CLASSIC_0180,classic_bike,🟢 Light Usage,0.2353757267801737,🟢 Stable,68,209.75000000000006,3,3.9166666666666665,22,False
2959,EBIKE_1020,electric_bike,🟡 Moderate Usage,0.23528386701070106,🟢 Stable,133,319.26,2,3.7142857142857144,71,False
2960,EBIKE_2108,electric_bike,🟡 Moderate Usage,0.23527721716265187,🟢 Stable,95,223.42999999999984,3,4.333333333333333,52,False
2961,EBIKE_0519,electric_bike,🟡 Moderate Usage,0.23523534575824395,🟢 Stable,146,372.6899999999996,4,3.769230769230769,23,False
2962,CLASSIC_0424,classic_bike,🟢 Light Usage,0.23523010881267606,🟢 Stable,49,164.1199999999999,0,4.2727272727272725,75,True
2963,EBIKE_0513,electric_bike,🟡 Moderate Usage,0.23521423968386,🟢 Stable,99,235.41000000000003,2,3.5,51,False
2964,EBIKE_2756,electric_bike,🟡 Moderate Usage,0.23517064118417302,🟢 Stable,114,256.1700000000001,2,3.9047619047619047,75,False
2965,CLASSIC_1557,classic_bike,🟢 Light Usage,0.2351423972494652,🟢 Stable,69,219.02999999999997,0,4.111111111111111,131,False
2966,CLASSIC_0797,classic_bike,🟢 Light Usage,0.2351368226044016,🟢 Stable,95,316.60000000000014,1,3.888888888888889,108,False
2967,EBIKE_2362,electric_bike,🟡 Moderate Usage,0.23508551048076412,🟢 Stable,68,159.8800000000001,2,4.153846153846154,9,False
2968,EBIKE_0803,electric_bike,🟡 Moderate Usage,0.23500700721530493,🟢 Stable,174,385.0600000000004,5,4.2631578947368425,28,False
2969,CLASSIC_1112,classic_bike,🟢 Light Usage,0.23489532948835737,🟢 Stable,65,198.66,2,4.4,54,False
2970,CLASSIC_1604,classic_bike,🟡 Moderate Usage,0.23489144988519006,🟢 Stable,63,128.80999999999995,2,4.2,27,False
2971,CLASSIC_1072,classic_bike,🟡 Moderate Usage,0.23487872086360742,🟢 Stable,67,156.92999999999995,2,4.090909090909091,42,False
2972,EBIKE_2962,electric_bike,🟡 Moderate Usage,0.23483321446330058,🟢 Stable,121,242.8800000000001,2,3.3333333333333335,17,False
2973,EBIKE_2455,electric_bike,🟡 Moderate Usage,0.23480864786903233,🟢 Stable,218,495.6199999999999,6,4.09375,46,False
2974,EBIKE_2351,electric_bike,🟡 Moderate Usage,0.23467456280050497,🟢 Stable,80,175.91000000000003,2,3.6,21,False
2975,CLASSIC_0368,classic_bike,🟡 Moderate Usage,0.2345934603381784,🟢 Stable,66,162.76,0,4.428571428571429,115,False
2976,EBIKE_1233,electric_bike,🟡 Moderate Usage,0.23458817230328932,🟢 Stable,87,186.5300000000002,3,4.1875,10,False
2977,CLASSIC_1149,classic_bike,🟢 Light Usage,0.23456563129130834,🟢 Stable,218,632.7099999999998,8,3.731707317073171,61,False
2978,CLASSIC_0985,classic_bike,🟢 Light Usage,0.2345489576316189,🟢 Stable,74,220.01,4,4.285714285714286,23,False
2979,CLASSIC_1533,classic_bike,🟢 Light Usage,0.23438856920546872,🟢 Stable,63,195.10999999999999,1,4.0,112,False
2980,CLASSIC_0686,classic_bike,🟢 Light Usage,0.23434956003759047,🟢 Stable,99,273.33999999999924,0,4.3,130,False
2981,EBIKE_1534,electric_bike,🟡 Moderate Usage,0.23415903476430783,🟢 Stable,94,212.1099999999999,1,4.071428571428571,96,False
2982,EBIKE_0115,electric_bike,🟡 Moderate Usage,0.23415881561511762,🟢 Stable,164,322.9200000000001,4,3.814814814814815,2,False
2983,CLASSIC_0741,classic_bike,🟡 Moderate Usage,0.23402632317578417,🟢 Stable,66,165.3800000000001,1,4.666666666666667,61,False
2984,CLASSIC_1032,classic_bike,🟢 Light Usage,0.23402117365360905,🟢 Stable,63,206.19000000000005,1,3.7142857142857144,74,False
2985,EBIKE_1626,electric_bike,🟢 Light Usage,0.23401519840700633,🟢 Stable,125,318.17999999999984,4,4.176470588235294,90,False
2986,EBIKE_1212,electric_bike,🟡 Moderate Usage,0.23397114290049872,🟢 Stable,182,400.10000000000014,4,4.033333333333333,64,False
2987,EBIKE_1161,electric_bike,🟡 Moderate Usage,0.23394331194056472,🟢 Stable,88,220.49,2,3.4285714285714284,39,False
2988,CLASSIC_0777,classic_bike,🟢 Light Usage,0.23394287133776878,🟢 Stable,115,348.34000000000003,0,4.157894736842105,153,False
2989,EBIKE_1732,electric_bike,🟡 Moderate Usage,0.23393544468468142,🟢 Stable,159,337.0799999999997,4,4.095238095238095,55,False
2990,CLASSIC_0450,classic_bike,🟢 Light Usage,0.2338398237972552,🟢 Stable,147,430.03999999999996,7,3.5789473684210527,3,False
2991,EBIKE_1430,electric_bike,🟡 Moderate Usage,0.2338348992052519,🟢 Stable,204,511.1299999999999,4,4.147058823529412,86,False
2992,EBIKE_0948,electric_bike,🟡 Moderate Usage,0.23380130156742784,🟢 Stable,207,471.97000000000025,6,4.541666666666667,45,False
2993,EBIKE_2165,electric_bike,🟡 Moderate Usage,0.23380051978232255,🟢 Stable,162,399.1400000000003,5,4.043478260869565,51,False
2994,CLASSIC_0901,classic_bike,🟢 Light Usage,0.23374446380772618,🟢 Stable,43,110.84000000000015,1,3.7777777777777777,31,False
2995,EBIKE_1257,electric_bike,🟡 Moderate Usage,0.23369881886695532,🟢 Stable,112,289.53999999999996,1,4.470588235294118,94,False
2996,EBIKE_2412,electric_bike,🟡 Moderate Usage,0.2336887202837634,🟢 Stable,109,263.56,5,4.0588235294117645,8,False
2997,CLASSIC_0715,classic_bike,🟢 Light Usage,0.23368811192487088,🟢 Stable,343,931.9000000000001,7,4.0212765957446805,99,False
2998,EBIKE_0605,electric_bike,🟡 Moderate Usage,0.23358886385852476,🟢 Stable,117,273.85000000000014,3,4.2,74,False
2999,EBIKE_2828,electric_bike,🟡 Moderate Usage,0.23357555612360714,🟢 Stable,90,206.40999999999985,2,4.083333333333333,82,False
3000,EBIKE_1511,electric_bike,🟡 Moderate Usage,0.23353493955912316,🟢 Stable,105,233.33999999999992,4,4.235294117647059,28,False
3001,CLASSIC_0667,classic_bike,🟢 Light Usage,0.2335235606138736,🟢 Stable,65,168.26999999999998,2,3.8,92,False
3002,CLASSIC_0274,classic_bike,🟢 Light Usage,0.23344121803586323,🟢 Stable,82,211.66000000000008,2,3.75,107,False
3003,CLASSIC_1936,classic_bike,🟢 Light Usage,0.2334334695054519,🟢 Stable,61,165.14999999999964,1,4.625,85,False
3004,EBIKE_1991,electric_bike,🟡 Moderate Usage,0.23342864472267388,🟢 Stable,262,608.96,7,3.769230769230769,12,False
3005,EBIKE_2747,electric_bike,🟡 Moderate Usage,0.23338469816241797,🟢 Stable,94,227.96,3,3.857142857142857,25,False
3006,EBIKE_0631,electric_bike,🟡 Moderate Usage,0.2333623230556504,🟢 Stable,172,383.64,8,4.2,7,False
